0 , 100,0,100,0,0,0,69,0,100,0,72,0,0,100,0,91,0,100,0,0,0,66,0,100,0,0,71,0,100,0,0,63,0,76,0,65,0,96,0,83,0,100,0,0,100,0,100,0,100,0,0,0,100,0,100,0,0,0,100,0,100,0,100,0,82,0,44,0,91,0,0,100,0,59,0,58,0,100,0,81,0,0,80,0,92,0,100,0,100,0,81,0,0,100,0,96,0,78,0,100,0,98,0,86,0,0,87,0,100,0,100,0,0,99,0,100,0,0,100,0,100,0,100,0,0,0,100,0,100,0,0,76,0,100,0,98,0,53,0,0,77,0,0,0,100,0,100,0,0,100,0,100,0,0,100,0,0,0,0,100,0,87,0,100,0,70,0,0,0,74,0,100,0,76,0,100,0,100,0,0,100,0,100,0,55,0,0,0,91,0,100,0,0,94,0,70,0,0,100,0,84,0,100,0,100,0,100,0,96,0,0,100,0,0,100,0,69,0,0,81,0,100,0,93,0,87,0,100,0,100,0,0,0,91,0,70,0,73,0,0,0,100,0,0,82,0,96,0,70,0,100,0,69,0,0,0,61,0,100,0,100,0,79,0,0,0,0,100,0,100,0,100,0,96,0,100,0,100,0,100,0,62,0,0,90,0,0,79,0,0,0,0,62,0,91,0,0,92,0,0,0,82,0,0,100,0,0,100,0,0,77,0,0,100,0,52,0,100,0,77,0,100,0,66,0,100,0,0,83,0,0,56,0,65,0,50,0,99,0,93,0,72,0,97,0,91,0,0,92,0,100,0,100,0,100,0,88,0,100,0,100,0,100,0,62,0,41,0,0,62,0,80,0,100,0,73,0,0,0,69,0,100,0,100,0,94,0,87,0,0,95,0,100,0,100,0,0,98,0,80,0,0,100,0,93,0,0,58,0,80,0,0,78,0,100,0,69,0,85,0,0,0,100,0,100,0,52,0,87,0,0,0,62,0,83,0,0,57,0,100,0,100,0,100,0,100,0,0,100,0,0,100,0,100,0,0,0,60,0,48,0,100,0,0,100,0,100,0,73,0,100,0,100,0,75,0,100,0,0,82,0,99,0,0,97,0,95,0,0,75,0,61,0,71,0,64,0,93,0,0,100,0 ** 0 , 11,45,56,77,111,144,155,169,189,220,235,247,274,291,331,351,383,400,422,463,496,507,534,545,563,591,607,633,645,684,714,728,737,752,764,778,802,821,839,851,868,881,929,968,981,997,1007,1027,1040,1060,1088,1118,1130,1152,1162,1191,1235,1279,1296,1313,1326,1346,1360,1398,1408,1427,1437,1452,1462,1485,1513,1527,1548,1560,1582,1595,1615,1626,1650,1661,1676,1714,1727,1740,1750,1775,1786,1819,1830,1845,1855,1871,1903,1919,1933,1945,1968,1987,2029,2040,2056,2074,2090,2106,2120,2151,2162,2179,2194,2212,2228,2253,2279,2297,2319,2331,2367,2410,2421,2443,2453,2481,2497,2520,2546,2581,2593,2613,2624,2644,2672,2689,2701,2719,2736,2749,2766,2776,2793,2826,2839,2858,2914,2942,2955,2982,2994,3016,3055,3068,3082,3092,3111,3157,3172,3212,3241,3271,3303,3318,3348,3362,3377,3395,3411,3424,3440,3488,3513,3528,3539,3550,3585,3598,3612,3624,3645,3656,3677,3714,3727,3748,3762,3777,3790,3809,3850,3893,3908,3933,3946,3963,3990,4005,4020,4033,4048,4085,4104,4128,4140,4157,4170,4186,4197,4233,4244,4262,4281,4320,4352,4366,4388,4418,4433,4452,4462,4473,4509,4520,4549,4559,4589,4602,4619,4639,4664,4675,4689,4706,4721,4777,4811,4821,4859,4874,4888,4902,4919,4944,4976,4995,5010,5040,5051,5088,5105,5125,5137,5155,5166,5183,5197,5220,5248,5283,5296,5309,5319,5341,5351,5369,5379,5393,5417,5451,5485,5496,5511,5521,5562,5575,5598,5618,5640,5656,5677,5691,5737,5752,5772,5786,5796,5824,5835,5853,5880,5895,5908,5935,5970,6020,6033,6042,6060,6084,6126,6144,6160,6201,6238,6257,6285,6315,6326,6343,6395,6409,6429,6456,6469,6492,6528,6542,6557,6569,6581,6592,6608,6619,6631,6642,6661,6672,6684,6696,6715,6760,6779,6791,6820,6834,6847,6859,6870,6880,6899,6909,6932,6948,6976,6986,7004,7014,7031,7043,7075,7104,7117,7130,7143,7160,7170,7187,7198,7215,7229,7254,7268,7286,7298,7317,7333,7348,7363,7373,7383,7390,7417,7431,7453,7468,7484,7495,7511,7521,7537,7577,7611,7622,7633,7651,7669,7687,7705,7715,7749,7762,7775,7809,7823,7847,7863,7879,7890,7909,7941,7960,7981,7998,8015,8057,8070,8097,8113,8134,8164,8178,8210,8222,8237,8274,8293,8305,8323,8343,8356,8374,8386,8405,8432,8460,8470,8493,8506,8529,8540,8550,8566,8582,8627,8681,8693,8723,8743,8760,8793,8804,8815,8833,8850,8863,8888,8898,8920,8933,8954,8981,8994,9031,9058,9073,9097,9108,9129,9170,9201,9211,9226,9237,9249,9260,9275,9329,9345,9363,9380,9414,9424,9452,9468,9484,9498,9518,9533,9546,9563,9578,9607,9617,9636,9655,9682,9734,9745,9762,9772,9792,9822,9835,9848,9860,9874,9891,9908,9919,9942,9962,9978,10021,10033,10049
0 , 0,100,0,88,0,0,98,0,100,0,100,0,100,0,0,87,0,100,0,0,49,0,100,0,74,0,0,100,0,63,0,100,0,0,100,0,0,71,0,100,0,100,0,0,53,0,89,0,100,0,100,0,0,100,0,100,0,100,0,73,0,100,0,71,0,94,0,0,57,0,54,0,0,44,0,99,0,100,0,100,0,100,0,99,0,100,0,0,100,0,0,96,0,95,0,78,0,100,0,100,0,76,0,0,45,0,100,0,0,0,100,0,63,0,0,51,0,0,100,0,100,0,64,0,100,0,84,0,0,96,0,0,75,0,0,100,0,89,0,100,0,100,0,0,77,0,100,0,0,100,0,79,0,0,0,74,0,0,0,0,100,0,0,91,0,0,100,0,100,0,0,0,95,0,100,0,100,0,0,0,0,100,0,55,0,0,100,0,70,0,0,92,0,0,100,0,100,0,0,100,0,100,0,0,0,99,0,87,0,95,0,100,0,0,100,0,100,0,0,98,0,0,0,0,100,0,61,0,67,0,100,0,0,98,0,0,100,0,0,100,0,50,0,0,100,0,99,0,0,93,0,100,0,86,0,100,0,0,65,0,100,0,0,95,0,0,100,0,100,0,100,0,0,97,0,100,0,52,0,100,0,100,0,91,0,0,0,0,100,0,100,0,0,0,93,0,100,0,95,0,100,0,100,0,100,0,100,0,100,0,100,0,0,0,100,0,100,0,0,96,0,100,0,98,0,100,0,100,0,100,0,100,0,57,0,0,100,0,100,0,100,0,86,0,100,0,100,0,100,0,100,0,92,0,0,100,0,0,100,0,100,0,0,68,0,0,63,0,100,0,0,0,46,0,0,100,0,87,0,100,0,70,0,100,0,63,0,0,86,0,71,0,87,0,52,0,0,0,0,57,0,0,100,0,100,0,100,0,100,0,57,0,82,0,100,0,89,0,0,54,0,96,0,100,0,100,0,0,100,0,100,0,100,0,65,0,100,0,100,0,0,100,0,76,0,0,0,0,100,0,93,0,83,0,100,0,92,0,100,0,72,0,100,0,0,94,0,100,0,100,0,0,100,0,78,0,100,0,100,0,100,0,0,0,95,0,0,100,0,0,0,0,100,0,100,0,100,0,100,0,0,100,0,0,0,100 ** 0 , 28,39,78,94,120,141,158,182,194,213,223,254,264,282,322,341,354,365,385,417,428,442,454,473,486,518,552,571,590,601,617,628,670,697,713,735,766,778,801,815,845,858,887,927,937,946,960,986,997,1011,1030,1050,1080,1091,1111,1125,1140,1156,1186,1197,1208,1220,1240,1251,1272,1290,1305,1340,1353,1364,1374,1393,1414,1424,1444,1458,1480,1491,1532,1545,1562,1578,1612,1631,1654,1665,1691,1726,1740,1756,1790,1807,1822,1838,1869,1881,1896,1907,1923,1935,1956,1967,1982,2017,2028,2035,2047,2067,2101,2134,2145,2187,2197,2208,2251,2262,2274,2299,2314,2329,2342,2359,2372,2383,2403,2423,2435,2447,2497,2517,2535,2566,2584,2620,2647,2657,2675,2686,2703,2713,2744,2754,2780,2810,2820,2837,2848,2875,2900,2915,2946,2958,2970,2997,3033,3049,3071,3110,3138,3166,3182,3198,3227,3243,3260,3297,3310,3328,3344,3365,3398,3442,3454,3470,3482,3504,3515,3535,3566,3602,3633,3649,3670,3680,3691,3723,3735,3749,3762,3785,3812,3832,3851,3894,3910,3925,3935,3950,3985,3995,4026,4039,4062,4094,4134,4152,4173,4184,4203,4216,4235,4246,4270,4316,4328,4362,4381,4400,4448,4464,4486,4513,4557,4587,4599,4621,4635,4661,4674,4685,4700,4716,4762,4775,4791,4823,4836,4853,4879,4900,4938,4950,4970,5009,5019,5052,5062,5087,5115,5128,5160,5172,5193,5206,5221,5239,5266,5297,5307,5319,5329,5355,5390,5406,5420,5447,5461,5480,5499,5532,5551,5573,5603,5615,5629,5642,5657,5670,5686,5697,5713,5726,5755,5765,5796,5824,5848,5881,5893,5909,5928,5963,5993,6018,6032,6062,6079,6100,6112,6126,6137,6156,6174,6195,6206,6224,6238,6279,6292,6309,6322,6337,6368,6395,6406,6425,6439,6461,6495,6515,6546,6557,6585,6600,6618,6629,6648,6663,6687,6697,6726,6739,6768,6781,6791,6818,6830,6845,6855,6878,6893,6909,6919,6956,6967,6989,6999,7016,7034,7081,7092,7107,7122,7142,7174,7185,7223,7256,7271,7287,7298,7315,7343,7355,7383,7423,7437,7465,7485,7507,7533,7567,7578,7586,7627,7638,7653,7666,7682,7692,7707,7717,7737,7750,7767,7782,7791,7821,7832,7845,7855,7868,7878,7894,7907,7915,7945,7976,8003,8013,8022,8057,8068,8083,8094,8110,8122,8147,8162,8184,8197,8214,8227,8240,8260,8285,8305,8331,8366,8379,8390,8401,8423,8433,8451,8463,8479,8505,8516,8548,8558,8573,8584,8613,8626,8651,8666,8681,8695,8712,8750,8761,8780,8796,8807,8835,8869,8908,8923,8943,8963,8987,8998,9015,9032,9047,9058,9076,9087,9105,9123,9134,9146,9161,9195,9208,9222,9233,9266,9287,9303,9341,9353,9367,9383,9398,9408,9433,9447,9465,9476,9499,9534,9562,9581,9615,9643,9654,9672,9706,9735,9778,9789,9809,9823,9856,9872,9891,9903,9931,9978,9990,10009,10056,10079,10093
