0 , 28,18,93,71,100,18,49,28,100,62,91,0,98,18,90,71,89,21,90,28,79,12,66,2,48,33,50,12,73,36,100,1,84,6,14,5,12,7,96,23,69,27,51,7,33,20,99,23,31,25,90,5,76,40,100,17,98,12,47,7, ** ,11/10/15T23:10:09,11/10/15T23:50:58,11/11/15T9:26:34,11/11/15T12:00:13,11/11/15T14:19:47,11/12/15T8:04:17,11/12/15T9:06:53,11/12/15T13:13:09,11/12/15T16:58:28,11/13/15T10:13:30,11/13/15T16:28:47,11/13/15T22:11:56,11/14/15T0:48:42,11/14/15T19:15:05,11/15/15T12:04:09,11/15/15T14:00:29,11/16/15T8:07:11,11/16/15T14:57:59,11/16/15T16:56:27,11/17/15T9:54:28,11/17/15T19:38:34,11/18/15T9:30:17,11/18/15T13:38:05,11/18/15T21:41:41,11/19/15T11:09:00,11/19/15T11:47:17,11/19/15T17:04:56,11/19/15T22:11:31,11/20/15T9:14:59,11/20/15T12:48:14,11/20/15T19:51:43,11/21/15T14:04:15,11/21/15T15:33:03,11/22/15T13:36:11,11/22/15T13:51:57,11/22/15T14:57:22,11/22/15T15:07:24,11/22/15T15:34:23,11/22/15T19:33:59,11/23/15T8:53:05,11/23/15T12:36:21,11/23/15T15:37:16,11/23/15T18:16:24,11/24/15T6:23:38,11/24/15T8:39:01,11/24/15T8:58:15,11/24/15T17:53:12,11/24/15T22:51:24,11/25/15T9:31:43,11/25/15T9:57:55,11/25/15T14:44:05,11/27/15T15:14:35,11/28/15T8:27:17,11/28/15T9:27:24,11/28/15T17:37:26,11/29/15T14:07:56,11/30/15T9:23:29,12/1/15T9:45:23,12/1/15T19:31:16,12/1/15T22:37:35
1 , 52,47,52,44,100,61,84,93,37,30,43,21,29,3,24,11,21,99,48,53,18,100,3,100,10,99,1,95,9,23,15,39,0,7,91,9,56,7,43,7,97,47,81,49,90,2,100,39,50,7,95,26,54,18,47,8,85,25,100,59,75,6, ** ,12/4/15T9:01:51,12/4/15T9:24:27,12/4/15T13:07:39,12/4/15T13:29:13,12/4/15T17:51:57,12/5/15T14:55:26,12/5/15T19:45:25,12/6/15T1:07:58,12/6/15T13:14:59,12/7/15T10:06:22,12/7/15T13:42:31,12/7/15T15:02:07,12/7/15T15:17:15,12/7/15T16:54:12,12/7/15T17:27:35,12/8/15T8:37:51,12/8/15T8:54:04,12/8/15T18:05:24,12/9/15T7:46:03,12/9/15T9:13:03,12/9/15T14:51:19,12/9/15T17:53:21,12/10/15T12:59:18,12/10/15T17:25:30,12/11/15T14:19:01,12/11/15T17:03:37,12/12/15T13:53:34,12/12/15T20:05:25,12/13/15T9:33:13,12/13/15T9:53:43,12/13/15T11:34:01,12/14/15T9:28:22,12/14/15T16:48:59,12/15/15T2:42:43,12/15/15T17:02:45,12/16/15T9:17:05,12/16/15T16:46:59,12/16/15T18:40:36,12/17/15T8:31:30,12/17/15T10:48:40,12/17/15T16:53:55,12/17/15T22:24:16,12/18/15T12:33:03,12/18/15T17:36:33,12/19/15T17:19:22,12/19/15T21:30:23,12/20/15T1:52:09,12/20/15T15:00:19,12/20/15T15:52:52,12/21/15T13:34:44,12/21/15T16:59:57,12/22/15T5:20:49,12/22/15T16:35:12,12/22/15T20:56:41,12/22/15T22:26:37,12/23/15T8:38:32,12/23/15T16:00:22,12/23/15T22:26:02,12/24/15T4:03:35,12/24/15T12:23:03,12/25/15T10:31:32,12/25/15T21:11:03
2 , 50,28,55,10,68,22,89,5,17,11,96,54,93,0,100,46,70,0,93,0,62,23,79,41,55,71,5,49,100,18,100,83, ** ,12/29/15T4:21:32,12/29/15T8:49:37,12/29/15T16:48:55,12/30/15T9:27:19,12/30/15T16:55:05,12/31/15T17:50:11,1/1/16T12:31:47,1/2/16T11:38:04,1/3/16T16:22:46,1/3/16T17:02:36,1/4/16T9:34:05,1/4/16T17:50:42,1/5/16T13:57:39,1/6/16T17:34:12,1/7/16T10:13:46,1/7/16T20:32:24,1/8/16T10:01:00,1/8/16T20:19:12,1/9/16T11:50:02,1/11/16T9:27:47,1/11/16T17:54:40,1/12/16T10:13:20,1/12/16T19:55:02,1/13/16T9:18:17,1/13/16T13:19:48,1/13/16T17:16:03,1/14/16T12:59:39,1/14/16T14:16:13,1/14/16T18:32:25,1/15/16T14:12:31,1/15/16T19:52:34,1/15/16T21:47:29
3 , 77,7,35,13,100,24,76,7,97,1,20,4,93,12,100,32,90,5, ** ,11/20/15T22:27:37,11/23/15T8:39:23,11/23/15T17:29:58,11/24/15T9:32:06,11/24/15T17:19:42,11/28/15T8:24:57,11/28/15T9:24:43,11/28/15T17:37:23,11/30/15T10:19:07,12/1/15T19:34:01,12/1/15T21:40:11,12/2/15T8:29:02,12/2/15T17:20:42,12/4/15T9:45:36,12/4/15T17:53:59,12/5/15T22:13:40,12/7/15T9:01:04,12/8/15T22:39:30
4 , 52,7,89,28,93,80,100,22,100,78,3,100,48, ** ,12/15/15T8:14:26,12/16/15T8:55:45,12/16/15T18:25:19,12/18/15T9:27:36,12/18/15T14:40:02,12/18/15T19:13:14,12/19/15T18:06:00,12/21/15T21:11:05,12/22/15T16:56:28,12/23/15T8:33:28,12/26/15T21:22:36,12/27/15T12:04:14,12/28/15T18:24:58
5 , 72,1,100,2,73,4,10,41,11,94,11,42,18,48,16, ** ,1/11/16T9:27:32,1/12/16T9:43:35,1/12/16T18:11:29,1/14/16T17:47:24,1/15/16T9:22:11,1/16/16T13:30:30,1/16/16T13:37:52,1/18/16T19:32:22,1/19/16T9:59:48,1/19/16T14:36:11,1/20/16T16:27:09,1/20/16T18:27:49,1/21/16T10:03:20,1/21/16T11:27:40,1/21/16T16:34:13
6 , 68,63,86,61,97,30,96,76,100,67,99,51,96,6,89,49,95,64,87,51,91,23,92,35,99,86,98,32,99,6,89,59,97,33,100,21,100,65, ** ,11/20/15T21:30:26,11/20/15T23:08:49,11/21/15T13:43:29,11/21/15T20:10:19,11/22/15T15:12:40,11/23/15T21:59:21,11/24/15T9:04:18,11/24/15T18:12:51,11/25/15T2:23:01,11/25/15T19:38:33,11/26/15T9:36:52,11/26/15T17:53:19,11/26/15T21:40:41,11/27/15T4:04:05,11/27/15T13:18:23,11/27/15T22:28:37,11/28/15T14:34:18,11/28/15T17:13:15,11/29/15T11:12:18,11/29/15T17:43:28,11/30/15T9:22:57,12/1/15T22:04:52,12/2/15T9:17:40,12/2/15T20:45:49,12/3/15T9:07:10,12/3/15T23:20:28,12/4/15T9:45:43,12/4/15T21:26:37,12/5/15T10:34:33,12/5/15T22:49:02,12/6/15T10:44:44,12/6/15T19:49:00,12/7/15T9:03:19,12/7/15T15:47:28,12/8/15T7:41:50,12/8/15T18:22:49,12/9/15T6:42:17,12/9/15T14:43:29
7 , 80,26,87,73,93,67,100,75,100,59,85,59,87,50,88,74,100,74,98,51,100,90,100,44,94,84,100,57, ** ,12/14/15T8:38:13,12/14/15T17:22:33,12/15/15T19:29:04,12/15/15T21:26:21,12/16/15T8:55:54,12/16/15T17:36:05,12/17/15T10:14:35,12/17/15T22:10:23,12/18/15T10:15:25,12/18/15T17:27:26,12/18/15T18:46:15,12/18/15T22:13:21,12/19/15T9:56:28,12/19/15T21:50:18,12/20/15T15:19:31,12/20/15T19:37:17,12/21/15T8:43:27,12/21/15T17:40:36,12/22/15T9:49:37,12/24/15T4:49:20,12/24/15T10:00:28,12/24/15T15:54:24,12/25/15T9:40:13,12/26/15T15:32:52,12/26/15T20:49:53,12/27/15T0:34:46,12/27/15T9:51:41,12/27/15T21:21:26
